"","train_days","oos_day","spec","fcst_rmse","rw_rmse","fcst_mae","rw_mae","box_p_lag4","box_p_lag5","box_p_lag6","box_p_lag7","jb_p","dm_p_1","dm_p_2"
"210","2011-07-29/2011-08-01","2011-08-02","ARIMA(3,0,1) with zero mean",0.00305884677736666,0.00306448903434521,0.00229119137588623,0.00228123149517244,0.994496044717244,0.997320000616731,0.99885301144058,0.97185748602046,0,0.99708633907816,0.0851891601633677
"211","2011-07-30/2011-08-02","2011-08-03","ARIMA(1,0,0) with zero mean",0.00281430453674587,0.00280915650570534,0.00209004068230715,0.00206427462144204,0.895999895630288,0.935477619155256,0.967403494630217,0.469764876719178,0,0.999999999639772,0.878534002125019
"212","2011-07-31/2011-08-03","2011-08-04","ARIMA(1,0,0) with zero mean",0.00268328364388537,0.00268432821746901,0.00205329494430844,0.00203402936693904,0.513117512115285,0.430587901868244,0.352704547920605,0.019764393803175,0,0.999999553888995,0.398219594799339
"213","2011-08-01/2011-08-04","2011-08-05","ARIMA(2,1,2)",0.00278170054653122,0.0028370251469917,0.00215519254868367,0.00216559046082168,0.99921243691353,0.99789897616102,0.966820761707542,0.984953763237324,0,0.269043489858552,0.000479364573797997
"214","2011-08-02/2011-08-05","2011-08-06","ARIMA(5,0,0) with zero mean",0.00288031339139449,0.00288383782210059,0.00219132642074044,0.00217363246615108,0.991551879363541,0.991038939517121,0.434437567476735,0.0265995758847942,0,0.999489132076496,0.251450269223169
"215","2011-08-03/2011-08-06","2011-08-07","ARIMA(5,0,0) with zero mean",0.00290817286265916,0.00290744755784795,0.00221917647288101,0.00218806223630982,0.988910665275721,0.982821317596,0.655351928378543,0.07691174163562,0,0.999999972964065,0.549020721333803
"216","2011-08-04/2011-08-07","2011-08-08","ARIMA(5,0,0) with zero mean",0.00267843123276223,0.0026893077631781,0.0020904077439412,0.0020794763454222,0.998826916794775,0.99687310509443,0.991196618083737,0.113362174778004,0,0.989941325356881,0.0190175226885678
"217","2011-08-05/2011-08-08","2011-08-09","ARIMA(5,0,0) with zero mean",0.00281465195239762,0.00282360137760366,0.00214333981055608,0.00212816033896878,0.996107873177891,0.995330206653783,0.831051138848658,0.00176975327441997,0,0.998983275518234,0.0557296550422966
"218","2011-08-06/2011-08-09","2011-08-10","ARIMA(5,0,0) with zero mean",0.00616138848544119,0.00604796368123403,0.00258949046532866,0.00255191756171794,0.988490572823526,0.987945743647173,0.830363955004075,0.00148467302727417,0,0.999957480426636,0.924286780730066
"219","2011-08-07/2011-08-10","2011-08-11","ARIMA(2,0,3) with zero mean",0.00289861654046531,0.00284308201194151,0.00225332121884257,0.00217131009578832,0.985137649555615,0.335700401153311,7.03992419914812e-13,0,0,0.999999992901458,0.999821971776414
"220","2011-08-08/2011-08-11","2011-08-12","ARIMA(2,0,3) with zero mean",0.00297034758991131,0.00289403088590436,0.0023184720948186,0.00221096323281202,0.975693627100023,0.204879721806301,1.88737914186277e-15,0,0,0.999999999999691,0.999999762612113
"221","2011-08-09/2011-08-12","2011-08-13","ARIMA(2,0,3) with zero mean",0.00302101375962091,0.00295125918591395,0.0023732988483734,0.00225590857845897,0.983819323568378,0.228614919371423,1.80966353013901e-14,0,0,0.999999999999998,0.999996355225982
"222","2011-08-10/2011-08-13","2011-08-14","ARIMA(2,0,3) with zero mean",0.00314630180065794,0.00306795486463693,0.00242110343344489,0.00230731089498584,0.967793377675662,0.528528485301154,1.70639058438837e-11,0,0,0.999999999999794,0.999998736577092
"223","2011-08-11/2011-08-14","2011-08-15","ARIMA(5,0,0) with zero mean",0.00269982988290406,0.00271360007435576,0.00204696336213618,0.0020391262574176,0.99906198830953,0.999456999805874,0.983773294274756,0.00234805590158971,0,0.994123749843469,4.31723758346643e-05
"224","2011-08-12/2011-08-15","2011-08-16","ARIMA(5,0,0) with zero mean",0.00287035566732034,0.00287996234463807,0.00219641569670214,0.00218530834425037,0.99700757139153,0.997432602019269,0.989186128598799,0.0647007719441286,0,0.993812782408776,0.0200553031260926
"225","2011-08-13/2011-08-16","2011-08-17","ARIMA(5,0,0) with zero mean",0.00301570282827089,0.00301868930947759,0.00232174489526796,0.00230118428560503,0.997957364780337,0.99848372254429,0.994362215394604,0.0546369689489037,0,0.999943150832055,0.310732453047154
"226","2011-08-14/2011-08-17","2011-08-18","ARIMA(5,0,0) with zero mean",0.00280016896099667,0.00281368183156002,0.00215262452278512,0.00213959224679705,0.99560075528085,0.995652523438482,0.998884044540041,0.0341920840919429,0,0.988301259884966,0.00954090754781291
"227","2011-08-15/2011-08-18","2011-08-19","ARIMA(2,1,2)",0.00268134644078763,0.0027425937934417,0.00208809258460829,0.0020778608001007,0.991486856260338,0.402931635254406,0.0591013631860688,0.0928973375473779,0,0.71987713051271,0.000278245825405706
"228","2011-08-16/2011-08-19","2011-08-20","ARIMA(2,1,2)",0.00312355662017521,0.00315477479663586,0.00242436054840217,0.00241378169559299,0.907390124791794,0.830776760076553,0.138133882528651,0.154078708757668,0,0.744736324564748,0.0288247157097531
"229","2011-08-17/2011-08-20","2011-08-21","ARIMA(2,1,2)",0.00320760656075722,0.00324593918955943,0.00248217027428403,0.00248404033789947,0.969819374701,0.989265860610512,0.67709187953172,0.777982858559843,0,0.457068861181817,0.0146716478486671
"230","2011-08-18/2011-08-21","2011-08-22","ARIMA(2,0,2) with zero mean",0.00300736279793118,0.00300051344014059,0.00225872046467607,0.00223258004216748,0.999880334083019,0.995886414038671,0.915958184034406,0.563262485948215,0,0.99999992283614,0.89566611470143
"231","2011-08-19/2011-08-22","2011-08-23","ARIMA(2,0,0) with zero mean",0.00275521039391497,0.00275841933548421,0.00213157679427348,0.00212393206359705,0.636063371628506,0.672059475638621,0.784739593048752,0.0405379688318439,0,0.999813044923263,0.0691850758394666
"232","2011-08-20/2011-08-23","2011-08-24","ARIMA(2,0,0) with zero mean",0.00287297071487696,0.00287490673808955,0.00220194372025471,0.0021929739006145,0.903839588871246,0.854470561014336,0.916333941239436,0.173879493823625,0,0.999821174023498,0.228499649004611
"233","2011-08-21/2011-08-24","2011-08-25","ARIMA(3,1,2)",0.00308919535535321,0.0031277262233833,0.0022297216553649,0.00222971402393102,0.912125079443722,0.956260864234416,0.548304578186332,0.656269732528887,0,0.500165029273541,0.0400563785359731
"234","2011-08-22/2011-08-25","2011-08-26","ARIMA(1,1,3)",0.00255735613835613,0.00261605664712044,0.00197014650094713,0.00197079113966697,0.364140262830755,0.361253195102934,0.299341017070302,0.344329636801054,0,0.485414365262071,0.000559685281082894
"235","2011-08-23/2011-08-26","2011-08-27","ARIMA(2,1,2)",0.0030536178782304,0.00308078383940335,0.00235967350215293,0.00234499615234079,0.736615119786404,0.670844379236628,0.670581187590323,0.420781723114535,0,0.822905116398233,0.0441408050074519
"236","2011-08-24/2011-08-27","2011-08-28","ARIMA(3,1,2)",0.00329012360224167,0.00331392874034498,0.00257339422855233,0.00256727552951052,0.981335367075524,0.992739048612237,0.992108416407697,0.819572283742061,0,0.636526948284669,0.0843149867919545
"237","2011-08-25/2011-08-28","2011-08-29","ARIMA(1,0,1) with zero mean",0.00303448935618106,0.00303593797618337,0.0023109097267445,0.00230709904390134,0.588499789363397,0.338938566059392,0.374110447788493,0.343304158105742,0,0.999270721252223,0.124634220199234
"238","2011-08-26/2011-08-29","2011-08-30","ARIMA(2,0,2) with zero mean",0.00305032910182761,0.0030481380400357,0.00234256890029608,0.00232986394318116,0.88149086577442,0.8367758345431,0.531816699117987,0.0756823420959485,0,0.999838586373911,0.721728858012259
"239","2011-08-27/2011-08-30","2011-08-31","ARIMA(2,0,0) with zero mean",0.00290713047038725,0.00291427310803589,0.00222838760034164,0.00222350452893095,0.800239815717437,0.877522984967243,0.938014610723616,0.28842736011423,0,0.966194797156193,0.00370018062677507
"240","2011-08-28/2011-08-31","2011-09-01","ARIMA(2,1,3)",0.00258321481202235,0.0026441258241566,0.00202198882100141,0.00201394987418376,0.993821523194431,0.996520696115379,0.35083670148738,0.358770289106838,2.22044604925031e-15,0.658407701772394,0.00183404323212949
"241","2011-08-29/2011-09-01","2011-09-02","ARIMA(1,1,3)",0.00271093203318906,0.00278307019024761,0.00209961191099748,0.00211063663949258,0.717102026892646,0.831320505578521,0.266375752675255,0.348220556000911,0,0.296032538043698,0.000260279052137565
"242","2011-08-30/2011-09-02","2011-09-03","ARIMA(2,1,2)",0.00311639316442505,0.00314009322243175,0.00239101290096912,0.00236264565441978,0.857990021613891,0.860628641840534,0.540642817847815,0.63936025938764,0,0.936022746619021,0.105417415302129
"243","2011-08-31/2011-09-03","2011-09-04","ARIMA(2,1,2)",0.00320953105207002,0.00323936083470202,0.00249968552387437,0.00248181548837991,0.49468799225147,0.547632770822273,0.630553283686477,0.678126913452324,0,0.820314413657418,0.0662780353837925
"244","2011-09-01/2011-09-04","2011-09-05","ARIMA(5,0,0) with zero mean",0.00286449099036776,0.00286973271685124,0.00220601251739167,0.0021839096586147,0.997403713977674,0.998150680361944,0.423254797186223,0.186076082561835,0,0.999992098561966,0.1673401461248
"245","2011-09-02/2011-09-05","2011-09-06","ARIMA(2,0,3) with zero mean",0.00299075179427152,0.00307160847100825,0.00228461910461229,0.00231315457978426,0.845301287382505,0.744785810964403,0.635920252042047,0.492430884662873,0,0.03298694009887,4.58921357935653e-07
"246","2011-09-03/2011-09-06","2011-09-07","ARIMA(2,0,3) with zero mean",0.00291997279189152,0.00298843794392256,0.00221876700977785,0.00221513611021937,0.940677786724667,0.977925047199416,0.79535041689101,0.691058520045675,0,0.588477396608122,9.39350574864334e-05
"247","2011-09-04/2011-09-07","2011-09-08","ARIMA(2,1,2)",0.00279558842310629,0.0028762907900261,0.00216746319405296,0.00216973852134892,0.995860563006709,0.994094094722972,0.702618205586751,0.617489613324246,0,0.455611104299106,0.000116577234494029
"248","2011-09-05/2011-09-08","2011-09-09","ARIMA(1,1,3)",0.00293806029852168,0.0029887686482261,0.00224880653079717,0.00223463141667458,0.987165000937895,0.996758248476397,0.693209317668382,0.759736240668592,0,0.759414836994491,0.0149250425955887
"249","2011-09-06/2011-09-09","2011-09-10","ARIMA(3,0,2) with zero mean",0.00370552448520208,0.00371764454248976,0.00263273299549324,0.00259271003616337,0.984095832022428,0.923937441437231,0.899109337994191,0.935803263714938,0,0.998387291369901,0.170920669344852
"250","2011-09-07/2011-09-10","2011-09-11","ARIMA(1,1,3)",0.0032160321807543,0.00323914382400763,0.00248252786787955,0.0024809339374196,0.661119677566213,0.789109224399525,0.873695320552525,0.646676986003348,0,0.533135009455159,0.130924354964378
"251","2011-09-08/2011-09-11","2011-09-12","ARIMA(3,0,2) with non-zero mean",0.00285672720731299,0.00293620498034082,0.00221085833610845,0.00224010542617565,0.328885306635437,0.442006524087805,0.435268127602474,0.392865864194069,0,0.0241354359149677,3.61530174534843e-07
"252","2011-09-09/2011-09-12","2011-09-13","ARIMA(5,0,0) with zero mean",0.00280326403241663,0.00281422071750738,0.00215251488145482,0.00214202545474539,0.998839536517172,0.999796999773196,0.792751420928622,0.0184345889143909,0,0.997812942312295,0.00384560131181946
"253","2011-09-10/2011-09-13","2011-09-14","ARIMA(3,0,2) with zero mean",0.00289657163981991,0.00297566014929756,0.00228927440733096,0.00230453666606159,0.506507018824394,0.531426496029123,0.630566647320894,0.735001982459772,0,0.144934907191561,6.0724076663395e-08
"254","2011-09-11/2011-09-14","2011-09-15","ARIMA(2,0,3) with non-zero mean",0.00289732404683285,0.00296463863547658,0.00225734592621065,0.00228246751773416,0.723629728251858,0.208976228518387,0.152881078523622,0.07995841217933,0,0.0608826191991204,4.97391587492404e-05
"255","2011-09-12/2011-09-15","2011-09-16","ARIMA(1,1,3)",0.00294139968912809,0.00300420669026469,0.00227258307354556,0.0022874599616285,0.765315659783008,0.599996672344439,0.65146534161218,0.262211509361464,2.22044604925031e-15,0.237778362059092,0.0025120089530035
"256","2011-09-13/2011-09-16","2011-09-17","ARIMA(2,1,2)",0.00330954516268731,0.00332661084243065,0.00254094573805044,0.00249623824988417,0.957464171084021,0.970159520354515,0.972372156008867,0.602021744137928,1.11022302462516e-16,0.995169388949764,0.154977212945651
"257","2011-09-14/2011-09-17","2011-09-18","ARIMA(1,1,4)",0.0031314547861296,0.00316169812656201,0.00240077665735504,0.00237132228081152,0.988756285439313,0.996515970108404,0.971833798532829,0.832523067430663,0,0.947443135715935,0.0403564549707684
"258","2011-09-15/2011-09-18","2011-09-19","ARIMA(1,0,0) with zero mean",0.00263847271226279,0.00265180034851248,0.00199296210664187,0.00198228248264866,0.279773515614087,0.222050687686969,0.102985236719166,0.0415125987354599,0,0.999780650766358,0.00011754371818364
"259","2011-09-16/2011-09-19","2011-09-20","ARIMA(5,0,0) with zero mean",0.00276077306797812,0.00277764907232178,0.00204235177529626,0.0020204811099025,0.998909503446838,0.999304208061301,0.93253630499452,0.715002661193957,0,0.99992156708008,0.0105284114686704
"260","2011-09-17/2011-09-20","2011-09-21","ARIMA(5,0,0) with zero mean",0.00275155457318174,0.00276541449982071,0.0021206670379932,0.00209755676389527,0.996876611582145,0.997667964664764,0.993300815564895,0.143728164573635,0,0.999772686436001,0.0330984605742247
"261","2011-09-18/2011-09-21","2011-09-22","ARIMA(0,1,4)",0.00278649893751685,0.00285427331595815,0.00216427864378286,0.00217179490904347,0.857674137487836,0.916841104456559,0.089139176466565,0.133259748958101,0,0.358658881698064,0.00151496419274842
"262","2011-09-19/2011-09-22","2011-09-23","ARIMA(2,1,2)",0.00273570900680043,0.00281772040293621,0.00211694052032735,0.00213883611776579,0.998609506434747,0.706795394633999,0.0107424545145307,0.0175802337980179,0,0.149146289685429,0.00104691759161321
"263","2011-09-20/2011-09-23","2011-09-24","ARIMA(1,0,4) with zero mean",0.00320974857402404,0.00324108321475286,0.00249314101656737,0.00247800388918253,0.581885730700381,0.721823976827138,0.00247436659805944,0.00355263673183193,0,0.839037353894028,0.0174763568810143
"264","2011-09-21/2011-09-24","2011-09-25","ARIMA(1,1,3)",0.00322009192770496,0.00325278567224042,0.00250164738994616,0.00250154203885622,0.984171247203665,0.995319123879212,0.500115936970997,0.56802530221608,0,0.502211033420879,0.044619478244103
"265","2011-09-22/2011-09-25","2011-09-26","ARIMA(1,0,4) with zero mean",0.00261913657060006,0.00270285802319374,0.00200060532591456,0.00201898129366784,0.287311368579989,0.280165480548079,0.0062086813591743,0.0109606481994,0,0.13373670121942,7.75061802672461e-06
"266","2011-09-23/2011-09-26","2011-09-27","ARIMA(3,0,2) with zero mean",0.00270501304643356,0.00277622376739623,0.00211527171705075,0.00211876704120441,0.99689340124588,0.99942338372058,0.816741631439727,0.856739074693676,0,0.413158179286069,2.14663942259163e-05
"267","2011-09-24/2011-09-27","2011-09-28","ARIMA(3,0,2) with zero mean",0.00271970669560806,0.00275555805067788,0.00209131347891342,0.0020743773102505,0.99977002641175,0.999969508298582,0.792235961092184,0.779637822515285,0,0.880607210525463,0.00781492034063568
"268","2011-09-25/2011-09-28","2011-09-29","ARIMA(3,1,2)",0.00259379816782784,0.00268956157663825,0.00201438345578936,0.0020441551052836,0.999262047025397,0.995283941850893,0.48806803049764,0.59426965730662,0,0.0905466660778562,9.65963024788224e-05
"269","2011-09-26/2011-09-29","2011-09-30","ARIMA(1,0,4) with zero mean",0.00284497654539696,0.00290996741453956,0.00222389552014344,0.00222752454288585,0.382346450096998,0.354180499307211,0.0764064610953129,0.115165524756227,0,0.40834054464859,0.000139067523346013
"270","2011-09-27/2011-09-30","2011-10-01","ARIMA(1,0,4) with zero mean",0.00319562327491628,0.00321964379887039,0.00241606474127323,0.00240496985833578,0.428996426657678,0.328173026288457,0.00237956296696729,0.00469243456262358,0,0.789039375815248,0.0398346320517944
"271","2011-09-28/2011-10-01","2011-10-02","ARIMA(1,0,4) with zero mean",0.00304754927106258,0.00308808175717632,0.00233370970559027,0.00233557574348865,0.123974516793463,0.0807316047439623,0.00881483541298245,0.01592239314105,0,0.44830064510649,0.00207630929407523
"272","2011-09-29/2011-10-02","2011-10-03","ARIMA(1,0,4) with zero mean",0.00267638358231034,0.00279227425382462,0.00204050582175407,0.00208527717835871,0.021369750256748,0.00704107048396418,0.00379037823950712,0.00266737663668748,0,0.00557547505266448,2.0534010680902e-08
"273","2011-09-30/2011-10-03","2011-10-04","ARIMA(1,0,4) with zero mean",0.00264857223440541,0.00275575652643507,0.00205864609016572,0.0020829481935433,0.0320973143306118,0.0203054775082349,0.0344081173443349,0.0554952835969591,0,0.0780697336706773,5.46868216478182e-08
"274","2011-10-01/2011-10-04","2011-10-05","ARIMA(3,0,2) with zero mean",0.00279604950350269,0.00288183855755453,0.00214749989053124,0.00215430519382705,0.978521760176236,0.979578181528424,0.976946773261635,0.990929086297118,0,0.341968863761193,6.56086777136211e-06
"275","2011-10-02/2011-10-05","2011-10-06","ARIMA(3,0,2) with non-zero mean",0.00277392537121419,0.00286304192071349,0.00217190573448621,0.0022030278197812,0.949636533889055,0.978654115316839,0.986418500454091,0.995108571543862,0,0.0394415525352764,7.70176923606042e-06
"276","2011-10-03/2011-10-06","2011-10-07","ARIMA(2,0,3) with non-zero mean",0.00266622117683138,0.00277027993215911,0.00204526428341694,0.00207903606665036,0.942993870544852,0.844861235959943,0.916686606384268,0.841418025855926,0,0.0361445896926289,1.01480373588949e-07
"277","2011-10-04/2011-10-07","2011-10-08","ARIMA(2,1,2)",0.00302578577403,0.00303249674595779,0.00230659762290302,0.00225434372188617,0.936267805012007,0.971727772885071,0.781427448589654,0.862702863017653,0,0.99587569532629,0.366798659412353
"278","2011-10-05/2011-10-08","2011-10-09","ARIMA(2,1,3)",0.00308463663405118,0.00311533283157556,0.00243084121115836,0.0023912858791028,0.666519656044306,0.497889738371753,0.603146561881582,0.648719363092368,0,0.975264511330437,0.0670699928054622
"279","2011-10-06/2011-10-09","2011-10-10","ARIMA(5,0,0) with zero mean",0.00239055191136832,0.0024306318934275,0.00179682675617548,0.00178048016333793,0.99421297501283,0.989136060491463,0.505835325333399,0.0429114675285163,0,0.992884135884398,3.54832304840493e-06
"280","2011-10-07/2011-10-10","2011-10-11","ARIMA(2,0,3) with zero mean",0.00246941852843817,0.00255921800298656,0.00190405778359767,0.00190648223904726,0.590786451468239,0.658258788670177,0.67335839960969,0.763060057741427,0,0.441667354034803,5.20333787850101e-06
"281","2011-10-08/2011-10-11","2011-10-12","ARIMA(3,0,2) with zero mean",0.00239726729380223,0.00248809706647651,0.00184149449925896,0.00186523709509095,0.386508011130293,0.460972825920012,0.382934617784211,0.428277010847304,0,0.0727971582726558,1.69292128917339e-07
"282","2011-10-09/2011-10-12","2011-10-13","ARIMA(2,1,3)",0.00237478669087635,0.00246155282194395,0.00184686014120993,0.0018556722626983,0.971612960499359,0.99033707132897,0.993407471378971,0.996234849080813,0,0.334961445721215,0.000191664265408579
"283","2011-10-10/2011-10-13","2011-10-14","ARIMA(0,1,5)",0.00225031757383423,0.00235316714183517,0.00174981916831167,0.00179336611029635,0.999936395606747,0.999976745671794,0.996444899071047,0.998985427403704,0,0.0134656313792275,2.32715368819574e-06
"284","2011-10-11/2011-10-14","2011-10-15","ARIMA(1,0,3) with zero mean",0.00273885412067974,0.00275793572016538,0.00211042484916223,0.00208705682604719,0.18432481439308,0.278851023186193,0.376177482141706,0.320673322642058,0,0.949340187114867,0.0921335448984826
"285","2011-10-12/2011-10-15","2011-10-16","ARIMA(0,1,5)",0.00288819040867409,0.00291000181266956,0.00222049703706785,0.00220276042076785,0.999865072449495,0.99951661209857,0.993901434475886,0.99607003741836,0,0.847884226679033,0.103747692317116
"286","2011-10-13/2011-10-16","2011-10-17","ARIMA(1,0,4) with zero mean",0.00251119090991049,0.002613625678557,0.00194609317496217,0.00197499612843001,0.316636664680334,0.441374116996793,0.492221990785156,0.348199801319261,0,0.0414948896450643,2.38697664444999e-08
"287","2011-10-14/2011-10-17","2011-10-18","ARIMA(4,0,1) with zero mean",0.00243048214881244,0.00252250972869991,0.00190206193939894,0.00192519623526505,0.615504901951104,0.751375723882794,0.390204063054709,0.131113813134428,0,0.0775476486542828,1.67747922215764e-06
"288","2011-10-15/2011-10-18","2011-10-19","ARIMA(3,0,2) with zero mean",0.0024336775769246,0.00251907652112711,0.00185234965957058,0.00187307188236778,0.990672918869906,0.982957547251421,0.849865423484318,0.590923065824429,0,0.0927031218491405,1.17291990591902e-06
"289","2011-10-16/2011-10-19","2011-10-20","ARIMA(2,0,3) with zero mean",0.00238054190431143,0.00247563742322606,0.0018669811755122,0.00189357070302962,0.781075186284787,0.850458768519943,0.304280641449187,0.174704613099598,0,0.0497615354234784,2.25948993301082e-07
"290","2011-10-17/2011-10-20","2011-10-21","ARIMA(1,1,3)",0.00234311492963611,0.00241858172762497,0.00183942098117593,0.001856219723704,0.655311403941826,0.763331903960384,0.0304053807770809,0.0334196005225128,0,0.20881659879513,0.000375227550341225
"291","2011-10-18/2011-10-21","2011-10-22","ARIMA(2,1,3)",0.00270023564157961,0.0027159655810924,0.00208913247428182,0.00204735362882329,0.547427300835007,0.129012437675712,0.0371087111691928,0.058504663756655,0,0.99433085787442,0.165356628966389
"292","2011-10-19/2011-10-22","2011-10-23","ARIMA(2,1,3)",0.00289868365035379,0.00291817729955727,0.00220845938984672,0.00217026970370101,0.518212625287993,0.657311871283608,0.196193334525263,0.231553026534463,0,0.992030734723446,0.103459264582894
"293","2011-10-20/2011-10-23","2011-10-24","ARIMA(5,0,0) with zero mean",0.0024280273372416,0.00246879706846413,0.00189982222396787,0.0018879751535684,0.987833153353792,0.956298298281718,0.30750147561159,0.00443732716983658,0,0.911365532661188,1.91376045084833e-05
"294","2011-10-21/2011-10-24","2011-10-25","ARIMA(5,0,0) with zero mean",0.00246049043410899,0.0024995135035442,0.00187707056243094,0.00186830669668544,0.986373005303297,0.95222243392059,0.372211372199557,0.00603851782823328,0,0.836507258240612,5.67082277256501e-05
"295","2011-10-22/2011-10-25","2011-10-26","ARIMA(5,0,0) with zero mean",0.00246743516742866,0.0024828631703385,0.00187078455997853,0.00183765203753259,0.99611020261774,0.982606078557313,0.579093026982865,0.130001281802995,0,0.999868672256051,0.0603766979039165
"296","2011-10-23/2011-10-26","2011-10-27","ARIMA(3,1,2)",0.00249493795476679,0.00256040455350183,0.00191592101233427,0.00191933939786244,0.999973478854052,0.992462389750865,0.942082150816344,0.96701290170773,0,0.42830680617009,0.000544411935193881
"297","2011-10-24/2011-10-27","2011-10-28","ARIMA(3,1,2)",0.00267379893484988,0.00269449056625045,0.0020335249417033,0.0019966994491424,0.99760373515495,0.87969739548785,0.055210388327447,0.0897153260779321,0,0.993897366039732,0.0667354347561481
"298","2011-10-25/2011-10-28","2011-10-29","ARIMA(3,1,2)",0.00281029680021776,0.00283256874995475,0.00212075610243906,0.00208867050604833,0.968442166349582,0.978376736706442,0.112297774394884,0.164571116694909,0,0.98510936701191,0.0626693555829261
"299","2011-10-26/2011-10-29","2011-10-30","ARIMA(3,1,2)",0.00305661089876963,0.0030862567552549,0.00224270282506065,0.00221864268976314,0.505645211969465,0.537504073672319,0.266781934703716,0.366661808001109,0,0.937515498214359,0.0220943672423925
"300","2011-10-27/2011-10-30","2011-10-31","ARIMA(1,0,0) with zero mean",0.00243032599634018,0.00244970670011631,0.0018846080328549,0.00186726749144172,0.805635586266927,0.828694477568624,0.905067561195002,0.768036640253772,0,0.997552797129783,0.00148318113665979
"301","2011-10-28/2011-10-31","2011-11-01","ARIMA(1,0,0) with zero mean",0.00252134632797092,0.00253719735590191,0.00194942698317676,0.00193334094502795,0.708101308045441,0.800332419782728,0.778434775946215,0.435112666280336,0,0.990820371727875,0.0136580633755003
"302","2011-10-29/2011-11-01","2011-11-02","ARIMA(1,0,0) with zero mean",0.0025083295654003,0.00252298991295547,0.00193722426444932,0.00190471585085811,0.382139919553773,0.479210068792945,0.131226953608598,0.0276540594940705,0,0.999995105813484,0.0325080200077721
"303","2011-10-30/2011-11-02","2011-11-03","ARIMA(4,1,1)",0.00227891287218336,0.00235008970048093,0.00176852691896287,0.00176283724434546,0.999803512477746,0.306914143577657,0.257897353174026,0.345402374269473,0,0.624536128473412,0.000235444482239863
"304","2011-10-31/2011-11-03","2011-11-04","ARIMA(0,1,2)",0.0022782987543406,0.0023611123528296,0.00177740718387978,0.00176913251405485,0.766681016195636,0.298413505417285,0.359630304427303,0.454794387769312,1.3988810110277e-14,0.673946335177414,2.86805573783645e-05
"305","2011-11-01/2011-11-04","2011-11-05","ARIMA(0,1,2)",0.00274157576442868,0.00275520632589071,0.00208554248739812,0.00204372015561718,0.934642650356843,0.289876558286871,0.367912094676939,0.477172845044567,7.27196081129478e-14,0.997603252786947,0.182686917142874
"306","2011-11-02/2011-11-05","2011-11-06","ARIMA(1,1,1)",0.00349725723917348,0.00351936391946076,0.00244172234128582,0.00242504122893057,0.812127636789529,0.136627102063985,0.209342264229426,0.284233485416906,0,0.856075808019693,0.0605332873636316
"307","2011-11-03/2011-11-06","2011-11-07","ARIMA(1,0,1) with zero mean",0.00251248670192945,0.00252992543993647,0.00195018879649242,0.00192040352527621,0.519324714062246,0.663499200856606,0.274028339311889,0.139074262558639,0,0.999629054284661,0.0400089422746455
"308","2011-11-04/2011-11-07","2011-11-08","ARIMA(1,0,1) with zero mean",0.00252427390178495,0.00253674456286542,0.00191944246133978,0.00189269734120191,0.700346191864036,0.596839053446303,0.335985358703217,0.136139977750307,0,0.999174906298703,0.091996332053086
"309","2011-11-05/2011-11-08","2011-11-09","ARIMA(1,0,1) with zero mean",0.00254744144839435,0.00256865859216638,0.00198535871817413,0.0019733695947518,0.911450299875009,0.68113980761012,0.365103730531992,0.0978299678741025,0,0.928318879929201,0.00725059436433483
"310","2011-11-06/2011-11-09","2011-11-10","ARIMA(2,1,2)",0.00236174149782073,0.00243294844857081,0.00179007446110205,0.0017817392960541,0.905451316183766,0.950070852981127,0.908468425327177,0.945481684924033,0,0.675439240053622,0.000335646786544893
"311","2011-11-07/2011-11-10","2011-11-11","ARIMA(1,1,3)",0.00225391745467,0.00233701053275712,0.00174203597915599,0.00173515989635115,0.528966847281773,0.464304774998243,0.507661791357267,0.611255159967681,0,0.643326971400853,3.48074383419005e-05
"312","2011-11-08/2011-11-11","2011-11-12","ARIMA(0,1,5)",0.00271219301636984,0.00272119777017388,0.00211614272335606,0.00207157070255672,0.999401042764139,0.89047304774392,0.781812729127546,0.796049023099973,0,0.998704295503078,0.272041750594097
"313","2011-11-09/2011-11-12","2011-11-13","ARIMA(0,1,2)",0.00280766962361797,0.002820536728991,0.002146699468519,0.0021288153737599,0.392579126635901,0.478931248014856,0.288426476995254,0.23995175783657,0,0.906792177482096,0.166409439005123
"314","2011-11-10/2011-11-13","2011-11-14","ARIMA(3,0,2) with non-zero mean",0.00239489240662474,0.00247499484482006,0.00185554045669576,0.00187713140160333,0.126212394323279,0.158303614089812,0.151220523898841,0.217889376335051,0,0.0582557235458881,1.54818507586119e-08
"315","2011-11-11/2011-11-14","2011-11-15","ARIMA(1,0,1) with zero mean",0.00251436341770442,0.00253017591741084,0.00192694861207281,0.00190612695630821,0.74436016146221,0.472440883248037,0.479130652451318,0.252391584711675,0,0.995193279025119,0.05221809599003
"316","2011-11-12/2011-11-15","2011-11-16","ARIMA(1,0,1) with zero mean",0.00242978729824645,0.00246135854014745,0.00186880309642492,0.00186472798254068,0.831887471208005,0.48019714046889,0.445672425348762,0.383829699988204,0,0.711958361898362,2.72345440054673e-05
"317","2011-11-13/2011-11-16","2011-11-17","ARIMA(4,1,1)",0.00264790128793983,0.00266909067212117,0.00184642615102065,0.00181009450116607,0.999292892021067,0.698892104784709,0.448786484620445,0.258553693820729,0,0.993392597355395,0.0748231881807987
